Geonr_siste;	GeoNamn_siste;	KomNr;	KommuneNamn;	Geonr_LGG201;	GeoNamn_LGG201;	RHF;	KOSTRAgruppe;	AAR;	Geonr_fra;	Geonamn_fra;	folketal_fra;	befAndel_i_fraGeo;	LGG;	sortnr
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030105;	Frogner;	52531;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030105;	Frogner;	52531;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030105;	Frogner;	53573;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030105;	Frogner;	53573;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030105;	Frogner;	54604;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030105;	Frogner;	54604;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030105;	Frogner;	55965;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030105;	Frogner;	55965;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030105;	Frogner;	57010;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030105;	Frogner;	57010;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030105;	Frogner;	57551;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030105;	Frogner;	57551;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030105;	Frogner;	58283;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030105;	Frogner;	58283;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030105;	Frogner;	58897;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030105;	Frogner;	58897;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030105;	Frogner;	59269;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030105;	Frogner;	59269;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030105;	Frogner;	59015;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030105;	Frogner;	59015;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030105;	Frogner;	59026;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030105;	Frogner;	59026;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030105;	Frogner;	60163;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030105;	Frogner;	60163;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030105;	Frogner;	60646;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030105;	Frogner;	60646;	1;	LGG003;	325
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030105;	Frogner;	60533;	1;	LGG002;	304
030105;	Frogner;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030105;	Frogner;	60533;	1;	LGG003;	325
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2010;	030106;	Ullern;	30250;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2010;	030106;	Ullern;	30250;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2011;	030106;	Ullern;	30744;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2011;	030106;	Ullern;	30744;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030106;	Ullern;	31275;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030106;	Ullern;	31275;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030106;	Ullern;	31443;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030106;	Ullern;	31443;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030106;	Ullern;	31656;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030106;	Ullern;	31656;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030106;	Ullern;	32124;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030106;	Ullern;	32124;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030106;	Ullern;	32757;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030106;	Ullern;	32757;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030106;	Ullern;	33257;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030106;	Ullern;	33257;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030106;	Ullern;	33463;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030106;	Ullern;	33463;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030106;	Ullern;	33760;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030106;	Ullern;	33760;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030106;	Ullern;	34569;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030106;	Ullern;	34569;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030106;	Ullern;	34894;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030106;	Ullern;	34894;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030106;	Ullern;	34896;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030106;	Ullern;	34896;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030106;	Ullern;	35198;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030106;	Ullern;	35198;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030106;	Ullern;	35425;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030106;	Ullern;	35425;	1;	LGG003;	327
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030106;	Ullern;	35668;	1;	LGG002;	306
030106;	Ullern;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030106;	Ullern;	35668;	1;	LGG003;	327
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2010;	030107;	Vestre Aker;	43457;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2010;	030107;	Vestre Aker;	43457;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2011;	030107;	Vestre Aker;	44320;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2011;	030107;	Vestre Aker;	44320;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030107;	Vestre Aker;	45186;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2012;	030107;	Vestre Aker;	45186;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030107;	Vestre Aker;	45715;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2013;	030107;	Vestre Aker;	45715;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030107;	Vestre Aker;	46444;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2014;	030107;	Vestre Aker;	46444;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030107;	Vestre Aker;	47024;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2015;	030107;	Vestre Aker;	47024;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030107;	Vestre Aker;	47885;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2016;	030107;	Vestre Aker;	47885;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030107;	Vestre Aker;	48229;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2017;	030107;	Vestre Aker;	48229;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030107;	Vestre Aker;	48605;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2018;	030107;	Vestre Aker;	48605;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030107;	Vestre Aker;	49153;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2019;	030107;	Vestre Aker;	49153;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030107;	Vestre Aker;	50157;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2020;	030107;	Vestre Aker;	50157;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030107;	Vestre Aker;	50558;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2021;	030107;	Vestre Aker;	50558;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030107;	Vestre Aker;	50784;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2022;	030107;	Vestre Aker;	50784;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030107;	Vestre Aker;	51487;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2023;	030107;	Vestre Aker;	51487;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030107;	Vestre Aker;	51869;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2024;	030107;	Vestre Aker;	51869;	1;	LGG003;	328
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030107;	Vestre Aker;	52254;	1;	LGG002;	307
030107;	Vestre Aker;	0301;	Oslo;	OPT2;	Diakonhjemmet;	Helse Sør-Øst;	Kostragr 13;	2025;	030107;	Vestre Aker;	52254;	1;	LGG003;	328
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2010;	030108;	Nordre Aker;	46287;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2010;	030108;	Nordre Aker;	46287;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2011;	030108;	Nordre Aker;	47433;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2011;	030108;	Nordre Aker;	47433;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2012;	030108;	Nordre Aker;	48432;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2012;	030108;	Nordre Aker;	48432;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2013;	030108;	Nordre Aker;	48413;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2013;	030108;	Nordre Aker;	48413;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2014;	030108;	Nordre Aker;	48720;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2014;	030108;	Nordre Aker;	48720;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2015;	030108;	Nordre Aker;	49337;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2015;	030108;	Nordre Aker;	49337;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2016;	030108;	Nordre Aker;	49781;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2016;	030108;	Nordre Aker;	49781;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2017;	030108;	Nordre Aker;	50224;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2017;	030108;	Nordre Aker;	50224;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2018;	030108;	Nordre Aker;	50724;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2018;	030108;	Nordre Aker;	50724;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2019;	030108;	Nordre Aker;	51558;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2019;	030108;	Nordre Aker;	51558;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2020;	030108;	Nordre Aker;	52327;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2020;	030108;	Nordre Aker;	52327;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2021;	030108;	Nordre Aker;	52634;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2021;	030108;	Nordre Aker;	52634;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2022;	030108;	Nordre Aker;	53109;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2022;	030108;	Nordre Aker;	53109;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2023;	030108;	Nordre Aker;	53697;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2023;	030108;	Nordre Aker;	53697;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2024;	030108;	Nordre Aker;	54199;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2024;	030108;	Nordre Aker;	54199;	1;	LGG003;	319
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2025;	030108;	Nordre Aker;	55100;	1;	LGG002;	298
030108;	Nordre Aker;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2025;	030108;	Nordre Aker;	55100;	1;	LGG003;	319
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2010;	030109;	Bjerke;	27632;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2010;	030109;	Bjerke;	27632;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2011;	030109;	Bjerke;	28226;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2011;	030109;	Bjerke;	28226;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2012;	030109;	Bjerke;	29090;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2012;	030109;	Bjerke;	29090;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2013;	030109;	Bjerke;	29617;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2013;	030109;	Bjerke;	29617;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2014;	030109;	Bjerke;	30327;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2014;	030109;	Bjerke;	30327;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2015;	030109;	Bjerke;	30502;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2015;	030109;	Bjerke;	30502;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2016;	030109;	Bjerke;	30937;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2016;	030109;	Bjerke;	30937;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2017;	030109;	Bjerke;	31510;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2017;	030109;	Bjerke;	31510;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2018;	030109;	Bjerke;	31973;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2018;	030109;	Bjerke;	31973;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2019;	030109;	Bjerke;	32500;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2019;	030109;	Bjerke;	32500;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2020;	030109;	Bjerke;	33422;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2020;	030109;	Bjerke;	33422;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2021;	030109;	Bjerke;	34003;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2021;	030109;	Bjerke;	34003;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2022;	030109;	Bjerke;	35117;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2022;	030109;	Bjerke;	35117;	1;	LGG003;	316
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2023;	030109;	Bjerke;	36335;	1;	LGG002;	295
030109;	Bjerke;	0301;	Oslo;	OPT14;	Oslo universitetssykehus;	Helse Sør-Øst;	Kostragr 13;	2023;	030109;	Bjerke;	36335;	1;	LGG003;	316
